1213;1213;MUZZA ILOLAY XPIEZA;MUZZA ILOLAY XPIEZA;11;130;14961.00;0;0;0;0;0;P;30;01;
1214;1214;MUZZA ILOLAY XMITAD;MUZZA ILOLAY XMITAD;11;130;14602.00;0;0;0;0;0;P;30;01;
1219;1219;MUZZA ILOLAY XBJ;MUZZA ILOLAY XBJ;11;535;16677.00;0;0;0;0;0;P;15;01;
1303;1303;P/SALUT CREMIGAL S/SAL XP;P/SALUT CREMIGAL S/SAL XPIEZA;11;128;10566.00;0;0;0;0;0;P;30;01;
1304;1304;P/SALUT CREMIGAL S/SAL XM;P/SALUT CREMIGAL S/SAL XMITAD;11;128;11623.00;0;0;0;0;0;P;30;01;
1315;1315;P/SALUT ILOLAY XPIEZA;P/SALUT ILOLAY XPIEZA;11;128;13180.00;0;0;0;0;0;P;30;01;
1352;1352;MILANESAS FRESCAS XKG;MILANESAS FRESCAS XKG;2;13;22727.00;0;0;0;0;0;P;0;01;
1727;1727;MEDA POLLO C/JAM/QUE XBJ;MEDA POLLO C/JAM/QUE XBJ;10;5;9680.00;0;0;0;0;0;P;30;01;
1778;1778;SALAMIN 1/2MT BJ;SALAMIN 1/2MT BJ;1;531;19360.00;0;0;0;0;0;P;30;01;
1780;1780;FILET PATA MUSLO XKG;FILET PATA MUSLO XKG;10;5;8455.00;0;0;0;0;0;P;30;01;
1977;1977;TARTA JAM/QUE XKG;TARTA JAM/QUE XKG;5;496;32500.00;0;0;0;0;0;P;5;01;
1986;1986;TARTA CHOCLO XKG;TARTA CHOCLO XKG;5;496;15196.00;0;0;0;0;0;P;5;01;
1997;1997;MEDA POLLO C/ESPINACA XBJ;MEDA POLLO C/ESPINACA XBJ;10;5;9680.00;0;0;0;0;0;P;30;01;
2032;2032;POLLO ENT XKG FADEL;POLLO ENT XKG FADEL;10;5;4675.00;0;0;0;0;0;P;30;01;
2170;2170;BARRA TYBO ILOLAY XKG;BARRA TYBO ILOLAY XKG;11;130;14220.00;0;0;0;0;0;P;30;01;
2272;2272;CANELONES JAM/QUE XKG;CANELONES JAM/QUE XKG;5;502;10283.00;0;0;0;0;0;P;60;01;
2273;2273;CANELONES VERD/CARNE XKG;CANELONES VERD/CARNE XKG;5;502;10632.00;0;0;0;0;0;P;60;01;
2274;2274;CANELONES RIC/JAM XKG;CANELONES RIC/JAM XKG;5;502;9219.00;0;0;0;0;0;P;60;01;
2275;2275;CANELONES VERD/POLLO XKG;CANELONES VERD/POLLO XKG;5;502;9450.00;0;0;0;0;0;P;60;01;
2276;2276;CANELONES VERDURA XKG;CANELONES VERDURA XKG;5;502;8860.00;0;0;0;0;0;P;60;01;
